"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - ABHISHEK MISRA","2 - NAKUL DUBEY","3 - RAJ NATH SINGH","4 - PROF. RITA BAHUGUNA JOSHI","5 - SYED JAVED AHMED JAFRI","6 - TARA PATKAR","7 - NAND KUMAR LODHI RAJPOOT","8 - RABI DUBEY","9 - RAJ KUMAR SINGH","10 - RADHA KRISHNAN","11 - RAMPHAL RAWAT","12 - VIJAY BAHADUR SINGH","13 - SHISHU PAL YADAV","14 - MOHD. SARWAR MALIK","15 - SUNIL SINGH","16 - SUMAN VERMA","17 - SANJEEV MEHROTRA ALIAS PIKKU BHAI","18 - HARI RAM ALIAS HARIBHAI PATEL","19 - SYED ALI HUSAIN","20 - ASOK PANDE","21 - ADARSH SHASTRI","22 - GHANSHYAM SINGH","23 - PADAM CHANDRA GUPTA","24 - MANOJ SINGH","25 - YOGESH CHANDRA BHATT","26 - RAJEEV RANJAN TIWARI ALIAS RAJ BEHARI","27 - VINAY PRAKASH MISHRA","28 - SHAILENDRA SINGH YADAV","29 - SUBHASH CHANDRA LEHRI","30 - None of the Above","Total Votes Secured"
211,"ALIGANJ MONT. SEN. SCE. SCHOOL SEC L ALIGANJ ROOM NO -3",366,366,0,732,244,242,0,486,405,0,32,18,330,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,486
212,"ALIGANJ MONT. SEN. SCE. SCHOOL SEC L ALIGANJ ROOM NO -4",476,437,0,913,299,247,0,546,542,0,11,15,417,80,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,546
213,"UDYA MONTESERY INTER COLLEGE SEC. N. ALIGNJ ROOM NO -1",585,509,0,1094,320,278,0,598,598,0,15,8,422,104,31,1,0,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,1,2,0,1,0,1,0,5,598
214,"UDYA MONTESERY INTER COLLEGE SEC. N. ALIGNJ ROOM NO -2",567,536,0,1103,385,293,0,678,671,0,12,34,465,118,38,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,678
215,"UDYA MONTESERY INTER COLLEGE SEC. N. ALIGNJ ROOM NO -3",516,481,0,997,318,295,0,613,530,0,17,34,409,121,25,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,613
216,"UDYA MONTESERY INTER COLLEGE SEC. N. ALIGNJ ROOM NO -4",549,505,0,1054,364,293,0,657,500,0,32,26,474,98,17,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,6,657
217,"UDYA MONTESERY INTER COLLEGE SEC. N. ALIGNJ ROOM NO -5",337,302,0,639,202,178,0,380,376,0,7,25,251,73,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,380
218,"KENDRYA VIDYALAYA ALIGANJ ROOM NO -1",481,477,0,958,285,273,0,558,551,0,9,11,467,40,24,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,558
219,"KENDRYA VIDYALAYA ALIGANJ ROOM NO -2",558,604,0,1162,310,306,0,616,506,0,13,15,483,68,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,616
220,"KENDRYA VIDYALAYA ALIGANJ ROOM NO -3",497,449,0,946,243,189,0,432,381,0,10,17,291,99,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,432
221,"KENDRYA VIDYALAYA ALIGANJ ROOM NO -4",538,492,0,1030,255,269,0,524,388,0,22,32,352,90,23,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,524
222,"KENDRYA VIDYALAYA ALIGANJ ROOM NO -5",628,507,0,1135,363,240,0,603,581,0,23,27,432,87,12,0,0,0,0,0,0,0,1,5,0,0,2,2,1,0,0,0,1,1,0,2,1,0,0,6,603
223,"KENDRYA VIDYALAYA ALIGANJ ROOM NO -6",812,672,0,1484,431,318,0,749,749,0,31,20,559,103,27,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,749
224,"KENDRYA VIDYALAYA ALIGANJ ROOM NO -7",337,311,0,648,204,178,0,382,367,0,19,10,281,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,382
225,"SAMUDYKE KENDRA ALIGNAJ ROOM NO -1",537,482,0,1019,297,252,0,549,539,0,24,27,270,200,9,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,10,549
226,"SAMUDYKE KENDRA ALIGNAJ ROOM NO -2",688,662,0,1350,395,381,0,776,765,0,24,11,607,103,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,776
227,"SAMUDYKE KENDRA ALIGNAJ ROOM NO -3",777,709,0,1486,419,375,0,794,778,0,26,34,587,106,35,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,794
228,"PRATMIC VID. PALTEEN CHHAWANI ROOM NO -1",611,482,0,1093,335,299,0,634,634,0,84,31,284,200,13,0,1,1,1,2,1,0,1,2,2,0,2,0,0,1,0,0,2,1,0,0,1,1,1,2,634
229,"PRATMIC VID. PALTEEN CHHAWANI ROOM NO -2",516,380,0,896,312,221,0,533,496,0,58,34,285,141,5,0,0,0,1,0,1,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,533
230,"PRA. VID. PALTEEN CHHAWANI ROOM NO -3",466,380,0,846,363,246,0,609,607,0,9,169,306,96,8,1,0,0,0,0,0,0,0,0,0,2,2,1,3,0,1,1,1,0,1,0,0,0,0,8,609
231,"PURVEA MAD. VID. PALTEEN CHHAWANI ROOM NO -2",426,358,0,784,245,173,0,418,370,0,16,46,262,73,10,2,0,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,418
232,"PURVEA MAD. VID. PALTEEN CHHAWANI ROOM NO -3",594,527,0,1121,297,244,0,541,401,0,41,34,351,89,18,0,1,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,541
233,"PURVEA MAD. VID. PALTEEN CHHAWANI ROOM NO -4",522,404,0,926,297,202,0,499,465,0,56,75,235,109,10,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,2,1,0,2,499
234,"HAZARILAL PURVA MAD. VID. PURNYA ROOM NO -1",664,571,0,1235,357,264,0,621,423,0,146,93,303,45,15,1,0,0,1,0,0,3,0,1,2,0,3,0,0,1,0,0,0,0,0,0,0,1,1,5,621
235,"HAZARILAL PURVA MAD. VID. PURNYA ROOM NO -2",807,648,0,1455,434,342,0,776,773,0,66,154,378,131,19,1,0,1,0,1,0,1,3,5,0,4,1,0,1,1,0,0,4,2,0,1,1,0,1,0,776
236,"HAZARILAL PURVA MAD. VID. PURNYA ROOM NO -3",809,672,0,1481,412,282,0,694,679,0,43,41,462,113,20,0,2,0,0,1,0,0,1,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,694
237,"HAZARILAL PURVA MAD. VID. PURNYA ROOM NO -4",781,707,0,1488,365,335,0,700,669,0,34,164,366,87,31,0,0,0,1,0,1,0,2,2,0,4,0,1,1,0,1,1,0,0,0,0,0,0,4,0,700
238,"HAZARILAL PURVA MAD. VID. PURNYA ROOM NO -5",701,596,0,1297,432,329,0,761,753,0,47,215,312,146,12,6,0,1,0,2,2,1,1,3,1,3,1,1,0,0,0,0,3,0,0,0,0,1,1,2,761
239,"SOWA FATIMA PURVA HIG. SCHOOL ROOM NO -1",741,631,0,1372,442,337,0,779,744,0,30,33,582,82,40,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,779
240,"SOWA FATIMA PURVA HIG. SCHOOL ROOM NO -2",290,271,0,561,176,143,0,319,303,0,12,16,245,29,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,319
241,"SOWA FATIMA PURVA HIG. SCHOOL ROOM NO -3",718,550,0,1268,337,225,0,562,535,0,23,26,403,82,11,0,0,0,2,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,4,1,3,562
242,"SOWA FATIMA PURVA HIG. SCHOOL ROOM NO -4",575,402,0,977,304,164,0,468,461,0,20,45,228,163,3,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,1,468
243,"SURBHI PUBLICE SCHOOL KWSAWA NAGER MADIYAO ROOM NO -1",930,767,0,1697,484,420,0,904,780,0,30,33,697,108,27,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,904
244,"SURBHI PUBLICE SCHOOL KWSAWA NAGER MADIYAO ROOM NO -2",868,683,0,1551,523,375,0,898,898,0,58,35,671,99,29,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,898
245,"SURBHI PUBLICE SCHOOL KWSAWA NAGER MADIYAO ROOM NO -3",917,795,0,1712,560,434,0,994,955,0,45,43,766,94,35,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,994
246,"SOWA FATIMA PURVA HIG. SCHOOL SITAPUR ROAD  ROOM NO -5",1013,791,0,1804,519,346,0,865,816,0,53,53,559,163,21,1,0,0,2,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,2,865
247,"SOWA FATIMA PURVA HIG. SCHOOL SITAPUR ROAD  ROOM NO -6",841,636,0,1477,455,293,0,748,735,0,39,36,531,104,12,2,0,0,0,0,1,0,2,3,2,3,1,2,1,0,0,1,0,2,1,0,0,1,2,2,748
248,"SOWA FATIMA P. HIG. SCHOOL SITAPUR ROAD  ROOM NO -7",1023,703,0,1726,390,300,0,690,680,0,57,44,442,121,7,4,0,0,2,1,0,1,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,3,690
249,"SOWA FATIMA P. HIG. SCHOOL SITAPUR ROAD  ROOM NO -8",830,611,0,1441,415,249,0,664,514,0,52,35,506,55,1,0,0,0,0,0,0,0,1,2,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,5,664
250,"GAYEASEEN INTER COLLAGE KESHAVNAGAR   ROOM NO -1",423,291,0,714,210,112,0,322,229,0,66,15,193,44,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,322
251,"GAYEASEEN INTER COLLAGE KESHAVNAGAR ROOM NO -2",856,579,0,1435,344,174,0,518,465,0,25,23,290,159,11,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3,518
252,"GAYEASEEN INTER COLLAGE KESHAVNAGAR ROOM NO -3",701,520,0,1221,383,207,0,590,590,0,28,17,415,108,11,1,1,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,590
253,"GAYEASEEN INTER COLLAGE KESHAV NAGAR   ROOM NO -4",1365,983,1,2349,761,463,0,1224,950,0,67,43,794,282,16,1,0,1,0,0,2,0,5,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1224
254,"GAYEASEEN INTER CO0LLAGE KESHAVNAGAR  ROOM NO-5",900,676,0,1576,392,269,0,661,642,0,85,66,414,66,6,0,0,0,3,0,1,1,2,0,4,3,3,0,0,2,0,0,0,0,0,0,0,2,2,1,661
255,"GAYEASEEN ITER COLLAGE KESHAV NAGAR  ROOM NO -6",657,573,0,1230,320,211,0,531,283,0,51,61,317,75,10,0,0,1,1,0,1,0,0,0,4,0,0,3,0,0,0,2,2,1,0,0,1,1,0,0,531
256,"GAYEASEEN INTER COLLAGE KESHAV NAGR  ROOM NO -7",301,244,0,545,183,138,0,321,321,0,15,30,233,30,2,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,321
257,"GAYEASEEN INTER COLLAGE KESHAV NAGAR  ROOM NO -8",843,624,0,1467,434,261,0,695,694,0,48,68,439,117,16,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,695
258,"GAYEASEEN INTER COLLAGE KESHAV NAGAR  ROOM NO -9",522,439,1,962,262,204,0,466,434,0,30,74,252,88,9,0,0,0,0,0,0,1,0,3,0,3,0,1,2,0,0,0,1,0,0,0,0,1,0,1,466
259,"PRATMIC VID. GAZIPUR BALRAM ROOM NO -1",563,434,0,997,383,240,0,623,575,0,20,138,390,57,0,1,0,1,0,0,0,0,0,4,1,0,1,2,1,0,2,0,3,0,0,1,0,0,1,0,623
260,"PRATMIC VID. GAZIPUR BALRAM ROOM NO -2",855,709,0,1564,390,237,0,627,628,0,52,104,294,156,6,0,0,0,0,1,0,0,1,3,1,0,0,4,0,2,0,1,1,0,0,0,0,0,0,1,627
261,"PRATMIC VID. GAZIPUR BALRAM ROOM NO -3",963,746,1,1710,524,335,0,859,744,0,129,99,454,152,8,0,0,0,0,0,0,1,1,1,2,1,3,0,1,1,0,0,1,0,1,0,2,0,2,0,859
262,"MAHRSHI VID. MANDIR I.I.M ROAD ROOM NO -1",1197,1002,0,2199,712,535,0,1247,1219,0,65,192,705,236,16,0,1,1,0,3,0,2,2,4,3,2,2,0,0,1,0,2,2,2,0,1,0,2,0,3,1247
263,"MAHRSHI VID. MANDIR I.I.M ROAD ROOM NO -2",1192,980,1,2173,745,517,0,1262,1204,0,69,160,460,493,47,0,0,0,1,0,1,2,0,2,0,3,5,0,2,3,0,0,1,0,1,2,1,1,1,7,1262
264,"MAHRSHI VID. MANDIR I.I.M ROAD ROOM NO -3",555,452,0,1007,331,280,0,611,608,0,41,22,421,104,13,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,611
265,"PR. VI. KHADRI AMBEDKER PARK ROOM NO -1",724,595,0,1319,402,321,0,723,723,0,32,153,397,111,5,1,0,1,0,1,2,0,0,0,0,2,3,2,0,1,0,1,1,0,1,0,2,2,3,2,723
266,"I.I.T SITAPUR ROAD ROOM NO -1",698,537,1,1236,339,236,0,575,518,0,27,33,388,106,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,2,575
267,"I.I.T SITAPUR ROAD ROOM NO -2",741,510,0,1251,496,288,0,784,695,0,95,34,355,274,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,784
268,"I.I.T SITAPUR ROAD R OOM NO -3",454,331,0,785,275,191,0,466,466,0,24,82,221,117,7,2,0,0,0,2,0,0,0,1,2,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,466
269,"I.I.T SITAPUR ROAD ROOM NO -4",808,643,0,1451,410,310,0,720,720,0,45,39,511,87,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,720
270,"I.I.T SITAPUR ROAD ROOM NO -5",521,429,0,950,250,197,0,447,438,0,17,7,368,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,447
271,"I.I.T SITAPUR ROAD ROOM NO-6",696,553,0,1249,411,289,0,700,650,0,36,65,421,136,32,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,700
272,"I.I.T SITAPUR ROAD ROOM NO -7",670,509,0,1179,310,194,0,504,458,0,20,19,370,80,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,504
273,"I.I.T SITAPUR ROAD ROOM NO -8",417,319,0,736,236,172,0,408,408,0,26,44,218,93,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,4,408
274,"I.I.T SITAPUR ROAD ROOM NO -9",820,697,0,1517,517,408,0,925,925,0,46,39,708,105,18,1,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,925
275,"I.I.T SITAPUR ROAD ROOM NO -10",467,402,0,869,215,163,0,378,378,0,10,31,269,46,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,378
276,"I.I.T SITAPUR ROAD ROOM NO -11",847,635,1,1483,469,324,0,793,787,0,79,44,552,83,25,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,793
277,"I.I.T SITAPUR ROAD ROOM NO -12",418,347,0,765,189,150,0,339,328,0,21,26,229,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,339
278,"I.I.T SITAPUR ROAD ROOM NO -13",814,640,0,1454,362,257,0,619,581,0,31,38,412,110,16,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,6,619
279,"I.I.T SITAPUR ROAD ROOM NO -14",746,585,0,1331,241,194,0,435,395,0,22,24,311,60,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4,435
280,"BALL NIKUNG INTER COLLAGE MOIBILLAPUR ROOM NO -1",964,725,0,1689,443,299,0,742,712,0,40,53,376,228,24,0,2,0,1,0,2,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,0,5,0,2,742
281,"BALL NIKUNG INTER COLLAGE MOIBILLAPUR ROOM NO -2",581,471,0,1052,302,197,0,499,471,0,24,31,272,160,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,499
282,"BALL NIKUNG INTER COLLAGE MOIBILLAPUR ROOM NO -3",611,469,0,1080,313,198,0,511,478,0,42,23,146,269,15,0,1,0,1,1,0,1,0,2,1,2,0,1,0,0,0,0,1,1,0,2,0,1,0,1,511
283,"BALL NIKUNG INTER COLLAGE MOIBILLAPUR ROOM NO -4",713,583,0,1296,377,242,0,619,589,0,34,42,227,291,18,0,1,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,619
284,"BALL NIKUNG INTER COLLAGE MOIBILLAPUR ROOM NO -5",654,548,0,1202,358,258,0,616,560,0,35,32,441,86,14,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,616
285,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -1",129,114,0,243,80,71,0,151,150,0,9,26,102,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
286,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -2",1156,956,3,2115,695,507,0,1202,1166,0,70,72,879,84,48,1,3,2,3,2,2,2,3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,4,1202
287,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -3",486,460,1,947,282,253,0,535,528,0,45,44,346,76,13,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,4,535
288,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -4",980,753,0,1733,526,411,0,937,887,0,88,53,569,192,18,1,1,0,0,0,0,0,0,2,2,4,1,0,1,0,0,0,1,1,1,0,0,0,0,2,937
289,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -5",588,459,1,1048,267,216,0,483,407,0,18,43,347,54,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2,483
290,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -6",504,424,0,928,251,226,0,477,473,0,34,74,320,25,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,477
291,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -7",675,553,0,1228,325,293,0,618,618,0,34,44,468,46,17,1,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,618
292,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -8",917,749,1,1667,481,424,0,905,871,0,34,79,677,66,33,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,2,2,0,1,0,0,0,6,905
293,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -9",793,679,0,1472,490,450,0,940,829,0,30,27,750,74,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,940
294,"LUCKNOW PUBLIC COLLAGE SHARA STATE JANKIPURM ROOM NO -1",345,348,1,694,193,209,0,402,402,0,9,18,308,30,34,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,402
295,"LUCKNOW PUBLIC COLLAGE SHARA STATE JANKIPURM ROOM NO -2",172,188,0,360,109,120,0,229,229,0,6,5,173,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
296,"LUCKNOW PUBLIC COLLAGE SHARA STATE JANKIPURM ROOM NO -3",975,920,0,1895,516,524,0,1040,1011,0,21,15,809,118,62,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1040
297,"LUCKNOW PUBLIC COLLAGE SHARA STATE JANKIPURM ROOM NO -4",589,525,0,1114,314,307,0,621,510,0,14,20,473,46,56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7,621
298,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -10",1046,883,0,1929,655,506,0,1161,1152,0,48,167,784,105,32,2,1,0,1,2,1,2,1,2,0,4,2,0,1,0,2,0,1,0,0,0,0,0,0,3,1161
299,"CAPITAL CONVENT SCHOOL PRABHAT CHOURA JANKIPURM ROOM NO -11",486,397,0,883,267,226,0,493,400,0,22,276,68,104,2,0,1,0,0,1,1,1,1,3,2,1,1,0,0,2,1,0,1,0,0,0,1,0,1,3,493
300,"SEM LUCKNOW PUBLIC SCHOOL MADIYAV ROOM NO -1",815,638,1,1454,489,250,0,739,721,0,111,85,446,74,2,1,0,0,2,1,1,0,4,2,1,3,1,1,0,0,0,0,1,0,0,0,0,2,0,1,739
301,"SEM LUCKNOW PUBLIC SCHOOL MADIYAV ROOM NO -2",549,476,0,1025,303,198,0,501,501,0,66,63,315,47,2,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501
302,"SEM LUCKNOW PUBLIC SCHOOL MADIYAV ROOM NO -3",811,645,0,1456,457,310,0,767,767,0,311,20,181,232,10,0,2,0,0,1,0,1,0,0,1,1,2,0,1,0,0,1,1,0,0,1,0,1,0,0,767
303,"SEM LUCKNOW PUBLIC SCHOOL MADIYAV ROOM NO -4",677,583,0,1260,409,344,0,753,450,0,138,116,391,79,3,0,0,0,1,0,1,0,0,3,0,2,8,1,1,1,0,0,1,0,1,1,0,1,2,2,753
304,"SEM LUCKNOW PUBLIC SCHOOL MADIYAV ROOM NO -5",799,681,0,1480,476,361,0,837,827,0,132,22,560,82,23,0,0,0,2,1,0,0,0,1,1,6,1,0,0,1,1,0,1,0,0,0,1,0,0,2,837
305,"SURBHI PUBLICE SCHOOL KWSAWA NAGER MADIYAO ROOM NO -4",608,463,0,1071,330,233,0,563,380,0,40,38,433,35,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,563
306,"SURBHI PUBLICE SCHOOL KWSAWA NAGER MADIYAO ROOM NO -5",579,477,0,1056,308,240,0,548,498,0,15,73,396,53,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,548
307,"SURBHI PUBLICE SCHOOL KWSAWA NAGER MADIYAO ROOM NO -6",765,634,0,1399,427,302,0,729,602,0,31,47,523,59,20,2,2,2,2,2,3,2,2,2,2,3,2,3,2,4,2,1,1,1,1,2,1,1,1,3,729
308,"SURBHI PUBLICE SCHOOL KWSAWA NAGER MADIYAO ROOM NO -7",666,575,0,1241,346,250,0,596,592,0,43,45,300,188,8,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,596
309,"SENT ANTHONI INTER COLLAGE SEC A JANKIPURM ROOM NO -1",544,463,0,1007,272,190,0,462,455,0,13,32,354,48,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,462
310,"SENT ANTHONI INTER COLLAGE SEC A JANKIPURM ROOM NO -2",511,451,0,962,227,204,0,431,428,0,18,20,345,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,431
311,"I.I.T SITAPUR ROAD ROOM NO -15",617,527,0,1144,325,286,0,611,600,0,43,42,472,38,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,611
312,"SENT ANTHONI INTER COLLAGE SEC A JANKIPURM ROOM NO -3",375,341,0,716,231,223,0,454,454,0,33,45,298,55,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,4,454
313,"BRIGHT WE COLLAGE SEC. H JANKIPURM ROOM NO -1",465,387,0,852,254,160,0,414,383,0,23,39,297,37,13,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,414
314,"BRIGHT WE COLLAGE SEC. H JANKIPURM ROOM NO -2",460,396,0,856,244,241,0,485,478,0,7,41,356,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,485
315,"BRIGHT WE COLLAGE SEC. H JANKIPURM ROOM NO -3",784,653,0,1437,422,356,0,778,753,0,36,37,575,94,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,778
316,"BRIGHT WE COLLAGE SEC. H JANKIPURM ROOM NO -4",790,696,0,1486,460,248,0,708,690,0,24,52,515,73,38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,708
317,"BRIGHT WE COLLAGE SEC. H JANKIPURM ROOM NO -5",405,375,0,780,255,200,0,455,439,0,53,64,254,58,8,1,0,0,0,0,0,0,1,1,0,3,2,0,1,0,0,0,1,1,0,1,0,3,1,2,455
318,"BRIGHT WE COLLAGE SEC. H JANKIPURM ROOM NO -6",754,639,0,1393,410,349,0,759,749,0,29,41,546,91,40,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,6,759
319,"BRIGHT WE COLLAGE SEC. H JANKIPURM ROOM NO -7",580,519,1,1100,391,327,0,718,640,0,39,37,537,65,33,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,718
320,"BALL NIKUNG INTER COLLAGE MOIBILLAPUR ROOM NO -8",465,396,0,861,246,206,0,452,411,0,14,25,350,31,19,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3,452
