"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - NARENDRA BHATI","2 - DR.MAHESH  SHARMA","3 - RAMESH CHAND TOMAR","4 - SATISH KUMAR","5 - UDAYVEER","6 - KISHAN PAL SINGH","7 - GAJENDRA","8 - DHARMENDER","9 - RAVINDER SHARMA","10 - RAM VILAS","11 - RUVEZ ALAM RAHI","12 - MOHD. SABIR ANSARI","13 - LT COL SP SINGH","14 - SEEMA","15 - SONIA SHARMA","16 - KADEEM","17 - KADIR KHAN JAISWAL","18 - GRISA KUMAR","19 - MAHESH","20 - RAKESH","21 - SAFRUDDIN","22 - SAVITRI","23 - SUNIL GAUTAM","24 - SUMITI","25 - None of the Above","Total Votes Secured"
258,"PRY. PATH. PALI R.NO. 2",614,468,0,1082,433,276,0,709,553,0,331,143,3,196,1,7,2,2,0,0,0,2,0,3,0,8,0,3,0,0,1,1,1,2,3,709
259,"PRY. PATH. CHAMRAWALI BORAKI R.NO. 1",604,475,0,1079,543,363,0,906,906,0,833,34,3,19,1,2,0,0,0,1,0,1,0,1,1,6,2,0,0,0,0,0,0,1,1,906
260,"PRIMARY PATH. CHAMRAVALI BORAKI R.NO. 2",410,341,0,751,340,233,0,573,573,0,537,18,0,15,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,573
261,"PRY. PATH. DATAWALI R.NO. 1",892,603,0,1495,630,367,0,997,997,0,750,85,3,140,1,2,0,2,0,1,1,0,1,0,1,2,3,3,0,0,0,0,1,1,0,997
262,"PRY. PATH. JUNPAT R.NO. 1",810,611,0,1421,545,371,0,916,916,0,392,320,3,150,1,0,2,0,1,0,1,6,2,4,2,2,10,9,1,9,0,0,0,0,1,916
263,"PRIMARY PATH THAPKHERA R.NO. 1",630,495,0,1125,449,338,0,787,762,0,230,61,3,456,1,16,0,2,1,3,1,3,1,0,1,3,1,1,0,0,0,2,0,0,1,787
264,"PRY. PATH. CHAMRAWALI RAMGARH R.NO. 1",625,509,0,1134,460,333,0,793,789,0,308,288,2,170,2,3,2,2,0,3,0,3,0,1,2,5,0,1,0,0,0,1,0,0,0,793
265,"GANDHI SMARAK I. C. GHORI BACHHERA R.NO. 1",509,391,0,900,333,204,0,537,523,0,80,409,2,23,1,3,0,0,0,0,0,1,1,0,1,5,4,5,0,0,0,0,0,1,1,537
266,"GANDHI SMARAK I. C. GHORI BACHHERA R.NO. 2",482,391,0,873,312,196,0,508,435,0,67,397,3,12,0,4,0,3,0,1,1,3,0,2,4,5,0,2,0,0,0,1,0,1,2,508
267,"GANDHI SMARAK I. C. GHORI BACHHERA R.NO. 3",758,566,0,1324,462,295,0,757,757,0,60,605,3,59,0,6,3,1,0,0,1,5,0,1,2,2,5,3,0,1,0,0,0,0,0,757
268,"GANDHI SMARAK I. C. GHORI BACHHERA R.NO. 4",737,623,0,1360,398,285,0,683,664,0,81,349,6,218,2,3,1,4,0,0,1,6,1,0,1,5,0,2,0,0,0,0,0,0,3,683
269,"GANDHI SMARAK I. C. GHORI BACHHERA R.NO. 5",498,362,0,860,310,207,0,517,489,0,26,211,2,213,4,32,0,5,0,1,1,4,0,1,3,1,0,1,2,2,1,1,5,1,0,517
270,"GANDHI SMARAK I. C. GHORI BACHHERA R.NO. 6",574,409,0,983,352,194,0,546,546,0,44,396,1,70,0,8,0,2,0,0,0,3,0,2,6,2,4,2,0,1,0,2,0,1,2,546
271,"PURVA M.V. KAIMRALA CHAKRASAINPUR R.NO. 1",693,500,0,1193,572,337,0,909,909,0,845,39,1,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,909
272,"PURWA MADYAMIK VIDHYALAYA KAMRALA CHAKRASENPUR R.NO. 2",538,397,0,935,400,238,0,638,615,0,579,37,1,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,638
273,"PRIMARY PATH. BHOGPUR R.NO. 1",552,399,0,951,401,261,0,662,662,0,324,166,5,151,0,1,1,0,1,1,0,3,1,0,2,0,3,0,1,0,0,1,0,0,1,662
274,"PRY. PATH. SAMAUDDINPUR R.NO. 1",802,636,0,1438,579,391,0,970,963,0,315,411,7,201,0,3,1,1,1,1,0,3,0,0,2,5,4,4,0,2,0,2,3,1,3,970
275,"KANYA PATH. LUHARLI R.NO. 1",700,542,0,1242,448,289,0,737,723,0,376,269,9,48,1,1,1,1,1,0,0,4,0,0,2,5,8,2,3,1,0,1,0,0,4,737
276,"KANYA PATH. LUHARLI R.NO. 2",752,571,0,1323,485,308,0,793,775,0,376,127,3,258,1,0,0,0,2,0,0,3,0,1,1,2,4,5,0,1,1,2,1,3,2,793
277,"PRY. PATH. BASANTPUR BANGAR URF NAYA GAON R.NO. 1",391,303,0,694,203,141,0,344,342,0,224,34,0,82,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,344
278,"KISAN MAZDOOR A.U.M.V. RITHAURI R.NO. 1",564,454,0,1018,372,245,0,617,205,0,374,161,7,59,0,1,0,0,0,0,5,1,0,0,0,3,2,1,0,0,1,0,0,1,1,617
279,"KISAN MAZDOOR A.U.M.V. RITHAURI R.NO. 2",606,472,0,1078,438,274,0,712,640,0,245,109,4,340,1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,3,712
280,"PRY. PATH. RAIPUR BANGAR R.NO. 1",630,538,0,1168,498,379,0,877,877,0,282,73,5,481,4,5,0,1,0,1,0,1,0,1,0,4,5,5,1,5,0,1,1,0,1,877
281,"KISAN J. H. SCHOOL DABRA R.NO. 1",826,655,0,1481,627,407,0,1034,267,0,777,154,4,87,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,1,1,1034
282,"JAWAHAR I. C. MAYCHA R. NO. 1",540,454,0,994,336,221,0,557,550,0,289,56,2,190,3,2,2,0,1,0,1,2,1,0,0,2,2,2,1,1,0,0,0,0,0,557
283,"JAWAHAR I. C. MAYCHA R. NO. 2",483,388,0,871,307,190,0,497,497,0,330,90,2,69,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,497
284,"JAWAHAR I. C. MAYCHA R. NO. 3",660,482,0,1142,425,227,0,652,100,0,199,146,6,277,2,1,0,2,0,0,0,1,0,0,0,1,3,1,1,6,0,1,3,0,2,652
285,"JAWAHAR I. C. MAYCHA R. NO. 4",328,250,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"PRY. PATH. MARHAIYA MAYCHA R.NO. 1",265,238,0,503,227,189,0,416,380,0,45,340,0,12,0,0,0,0,0,0,0,5,0,0,2,3,1,5,0,0,1,0,0,1,1,416
287,"PRY. PATH. FATEHPUR RAMPUR R.NO. 1",603,486,1,1090,459,288,0,747,747,0,194,324,6,189,1,0,0,0,0,1,1,2,2,1,1,2,2,5,0,5,1,3,4,1,2,747
288,"PRY.PT. SHAHPUR GOVARDHANPUR K.N.1",558,442,0,1000,424,283,0,707,660,0,69,567,15,38,0,10,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,3,707
289,"PRY.PT. SHAHPUR GOVARDHANPUR K.N.2",578,461,0,1039,423,314,0,737,668,0,34,342,2,323,3,10,0,2,0,1,0,3,0,0,2,4,1,2,0,1,0,0,0,1,6,737
290,"PRY.PT. VAJIDPUR K.N.1",624,450,0,1074,450,315,0,765,765,0,36,559,5,134,0,14,0,4,1,0,0,2,0,2,1,1,2,1,0,1,0,0,0,2,0,765
291,"PRY.PT. VAJIDPUR K.N.2",612,447,0,1059,392,255,0,647,628,0,113,481,9,14,0,19,0,2,0,0,0,1,0,1,2,1,0,3,0,0,0,1,0,0,0,647
292,"PRY.PT. NAGLI SAKPUR K.N.1",399,328,0,727,312,225,0,537,37,0,45,448,4,24,1,1,0,1,0,0,0,7,1,1,1,0,0,2,0,0,0,0,1,0,0,537
293,"PRY.PT. CHHAPROLI BAGAR.K.N.1",554,422,0,976,400,283,0,683,1,0,121,337,6,169,1,18,1,4,1,1,1,10,2,0,1,2,2,1,1,3,0,1,0,0,0,683
294,"PRY.PT. CHHAPROLI BAGAR.K.N.2",473,361,0,834,331,209,0,540,232,0,198,289,1,43,0,4,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,540
295,"J.H.SCHOOL DOSTPUR MANGROLI K.N.1",773,554,0,1327,517,323,0,840,48,0,162,583,9,46,4,5,0,2,2,0,0,7,5,2,6,4,0,0,0,0,0,2,0,0,1,840
296,"PRY.PT. SHAHDRA K.N.1",503,395,0,898,351,209,0,560,500,0,216,182,1,144,1,4,0,2,0,0,0,2,0,3,0,2,1,1,0,0,0,0,0,1,0,560
297,"PRY.PT. SHAHDRA K.N.2",500,428,0,928,385,216,0,601,6,0,400,137,1,50,1,5,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,601
298,"SHAHID BHAGAT SINGH I.C. MOHIAPUR K.N.1",626,447,0,1073,521,320,0,841,41,0,598,78,3,119,1,14,1,2,1,0,0,0,0,0,0,3,8,3,0,3,2,1,1,1,2,841
299,"PRY.PT. KULESRA K.N.1",731,590,0,1321,429,272,0,701,671,0,137,400,16,93,3,11,2,4,0,1,0,5,0,1,5,10,2,1,0,0,2,2,0,3,3,701
300,"PRY.PT. KULESRA K.N.2",563,361,0,924,321,197,0,518,485,0,68,350,6,58,0,8,0,2,0,1,1,10,1,1,3,5,0,0,1,0,1,1,0,0,1,518
301,"PRY.PT. KULESRA K.N.3",564,355,1,920,307,166,0,473,449,0,84,330,8,27,0,12,0,5,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,2,473
302,"PRY.PT. KULESRA K.N.4",535,373,0,908,311,202,0,513,477,0,69,388,7,34,0,6,0,3,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,513
303,"PRY.PT. KULESRA K.N.5",814,568,0,1382,496,308,0,804,787,0,84,595,20,50,0,26,1,6,0,0,0,6,0,1,0,3,1,7,0,1,0,2,0,1,0,804
304,"PRY.PT. KULESRA K.N.6",533,435,0,968,344,241,0,585,585,0,98,388,14,46,2,29,1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,585
305,"KHADAR VIDHAPITH I.C. HABIBPUR K.N.1",847,646,0,1493,605,409,0,1014,1012,0,459,366,7,131,2,9,0,1,0,0,0,3,1,1,2,7,2,8,0,0,2,4,1,4,4,1014
306,"PRY.PT.SUTHAYANA K.N.1",489,354,0,843,342,207,0,549,549,0,101,299,6,84,0,19,0,7,1,0,0,3,0,0,1,4,1,9,1,2,1,4,2,1,3,549
307,"PRY.PT.SUTHAYANA K.N.2",512,423,0,935,299,199,0,498,320,0,61,331,5,73,1,10,0,1,0,0,0,3,0,1,0,1,2,4,0,0,0,1,1,1,2,498
308,"PRY.PT. LAKHNAWALI K.N.1",495,350,0,845,393,236,0,629,629,0,314,275,1,27,0,1,0,0,0,0,0,1,0,0,1,2,1,4,0,0,0,0,1,0,1,629
309,"PRY.PT. LAKHNAWALI K.N.2",444,346,0,790,349,231,0,580,580,0,196,138,1,235,2,0,0,1,0,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,580
310,"PRY.PT. MALAKPUR K.N. 1",678,525,0,1203,544,400,0,944,919,0,249,638,9,23,1,7,0,2,0,0,1,3,1,0,2,4,0,0,0,1,0,0,0,1,2,944
311,"PRY.PT. MUBARAKPUR K.N.1",442,316,0,758,235,165,0,400,325,0,38,171,5,179,0,2,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,400
312,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.1",638,465,1,1104,326,219,0,545,526,0,132,211,11,163,0,8,0,6,0,1,3,0,0,1,2,3,2,1,0,1,0,0,0,0,0,545
313,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.2",701,396,0,1097,361,194,0,555,537,0,107,407,6,16,2,8,0,0,0,0,0,1,2,1,0,0,2,1,0,0,0,1,0,0,1,555
314,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.3",1093,655,0,1748,631,354,0,985,884,0,171,708,7,53,1,8,0,3,2,0,1,5,2,1,1,4,3,5,1,0,1,2,2,4,0,985
315,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.4",1111,711,0,1822,591,354,0,945,909,0,171,685,7,55,1,7,0,0,1,1,0,7,0,0,1,0,0,4,0,0,0,0,0,0,5,945
316,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.5",602,367,0,969,289,169,0,458,443,0,89,303,4,45,1,5,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,458
317,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.6",824,612,2,1438,460,330,0,790,785,0,340,360,11,55,0,10,0,1,0,0,1,2,0,1,1,1,0,2,1,0,0,0,0,2,2,790
318,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.7",573,337,0,910,322,188,0,510,508,0,77,380,7,27,0,3,0,1,0,0,0,3,1,0,0,4,2,0,0,0,0,1,0,0,4,510
319,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.8",399,236,0,635,194,103,0,297,172,0,106,140,5,27,4,6,1,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,0,297
320,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.9",506,352,0,858,263,161,0,424,396,0,234,128,5,40,0,9,0,3,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,424
321,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.10",483,350,0,833,274,191,0,465,400,0,66,174,2,190,0,10,2,4,2,0,0,2,2,0,1,2,0,2,1,0,0,1,1,0,3,465
322,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.11",468,273,0,741,259,158,0,417,361,0,93,291,2,15,0,7,0,2,0,0,0,2,0,1,0,0,1,0,1,0,0,2,0,0,0,417
323,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.12",454,228,0,682,199,101,0,300,291,0,56,195,1,40,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,300
324,"SHAHID BHAGAT SINGH I.C. SURAJPUR K.N.13",995,638,0,1633,518,288,0,806,799,0,157,319,10,276,1,12,2,3,2,1,0,6,1,4,2,3,1,2,0,3,0,0,0,1,0,806
325,"PRY.PT. GULISTANPUR K.N.1",712,536,0,1248,562,392,0,954,812,0,170,603,11,137,0,5,2,3,0,0,1,5,3,0,4,2,1,2,1,0,1,1,0,1,1,954
326,"REYAN INTERNATIONAL SCHOOL BETA-1 R.NO. 1",781,658,0,1439,415,339,0,754,680,0,84,547,8,60,0,46,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,754
327,"REYAN INTERNATIONAL SCHOOL BETA-1 R.NO. 2",701,540,0,1241,364,302,0,666,352,0,92,460,14,41,1,51,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,666
328,"COMMUNITY CENTRE BETA-2",584,439,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,"CAMUNITI CENTER BITA-2",473,413,0,886,292,235,0,527,498,0,42,406,5,36,1,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,527
330,"KAMUNITY CENTRE BITA 2",748,643,0,1391,378,323,0,701,585,0,80,527,12,14,0,59,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,701
331,"KAMUNITY CENTRE BITA-2",794,592,0,1386,425,329,0,754,746,0,54,582,11,37,1,53,0,7,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5,754
332,"KAMUNITY CENTRE BITA-2",718,531,0,1249,388,282,0,670,631,1,82,497,3,34,0,40,0,7,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,670
333,"KAMUNITY CENTRE BITA-2",561,458,0,1019,315,246,0,561,548,0,51,432,3,15,1,50,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,561
334,"ARYADEEP PUBLIC SCHOOL GAMA-2 K.N.1",660,502,0,1162,371,290,0,661,656,1,64,471,12,41,0,58,0,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,9,661
335,"ARYADEEP PUBLIC SCHOOL GAMA-2 K.N.2",710,541,0,1251,373,293,0,666,591,0,61,494,10,33,0,55,0,5,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,3,666
336,"ARYADEEP PUBLIC SCHOOL GAMA-2 K.N.3",777,656,0,1433,471,398,0,869,867,0,85,664,10,42,0,49,0,9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,869
337,"ARYADEEP PUBLIC SCHOOL GAMA-2 K.N.4",689,533,1,1223,416,329,0,745,729,0,97,558,4,30,0,40,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9,745
338,"NEHRU SMARAK I. C. SAKIPUR K.N. 1",812,654,0,1466,622,404,0,1026,866,0,512,249,8,177,0,9,0,24,1,0,1,4,1,1,1,2,17,7,0,5,2,1,0,2,2,1026
339,"NEHRU SMARAK I. C. SAKIPUR K.N. 2",797,662,0,1459,551,298,0,849,400,0,440,239,6,86,0,10,1,25,0,1,1,6,0,2,5,8,8,6,1,1,0,0,0,1,2,849
340,"NEHRU SMARAK I. C. SAKIPUR K.N. 3",539,437,0,976,302,431,0,733,1,0,331,103,2,273,1,1,0,9,0,1,0,1,0,0,1,2,1,1,0,1,0,3,0,1,1,733
341,"NEHRU SMARAK I. C. SAKIPUR K.N. 4",775,701,0,1476,475,423,0,898,873,2,81,679,10,34,1,72,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,898
342,"PRY. PATH. VIRAUNDI CHAKRASAINPUR K.N.1",1032,782,0,1814,719,470,0,1189,1078,1,495,324,8,325,1,8,0,3,1,0,1,3,0,0,0,5,7,5,1,0,2,0,0,0,0,1189
343,"PRY. PATH. VIRAUNDI CHAKRASAINPUR K.N.2",869,727,0,1596,425,320,0,745,689,0,155,429,12,81,0,56,0,4,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,745
344,"PRY. PATH. VIRAUNDI CHAKRASAINPUR K.N.3",679,500,0,1179,431,274,0,705,700,0,191,373,9,78,0,42,0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,1,0,0,3,705
345,"COMMUNITY CENTRE DELTA-1 K.N. 1",1442,1030,0,2472,959,691,0,1650,1575,0,157,1289,16,79,0,85,1,6,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,12,1650
346,"COMMUNITY CENTRE DELTA-1 K.N. 2",1098,912,0,2010,704,577,0,1281,1214,0,135,903,30,97,0,99,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,11,1281
347,"PRY. PATH. TUGALPUR K.N. 1",1027,595,0,1622,536,317,0,853,850,0,310,280,2,210,0,11,0,3,0,1,0,5,0,0,1,1,8,8,2,7,1,1,0,0,2,853
348,"PRY. PATH. TUGALPUR K.N. 2",808,399,1,1208,206,161,0,367,280,0,73,198,12,59,0,15,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,367
349,"J.H.SCHOOL TUGALPUR K.N.1",784,313,0,1097,187,142,0,329,288,0,101,164,1,47,0,9,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,329
350,"J.H.SCHOOL TUGALPUR K.N.2",544,190,0,734,151,49,0,200,200,0,15,144,1,25,0,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200
351,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 1",744,553,0,1297,380,301,0,681,681,0,43,496,21,50,0,60,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,681
352,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 2",729,596,0,1325,345,307,0,652,537,0,31,498,9,58,1,37,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,652
353,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 3",474,384,0,858,239,191,0,430,332,0,30,321,4,38,1,31,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,430
354,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 4",1177,967,0,2144,728,540,0,1268,1167,0,111,1019,22,43,1,66,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1268
355,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 5",823,694,1,1518,352,279,0,631,598,0,51,490,14,21,1,50,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,631
356,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 6",826,624,0,1450,400,355,0,755,650,0,62,572,11,36,0,64,0,4,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,755
357,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 7",516,394,0,910,253,182,0,435,435,0,55,313,7,24,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,435
358,"ST. JOSAF PUBLIC SCHOOL ALFA-2 K.N. 8",651,494,0,1145,363,286,0,649,598,0,56,489,7,34,0,55,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,649
359,"PRY. PATH. CHUHARPUR K.N. 1",444,352,0,796,343,242,0,585,66,0,403,63,3,105,1,1,0,0,0,0,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,585
360,"PRY. PATH. MOMNATHAL K.N. 1",242,197,0,439,191,145,0,336,276,0,108,29,1,189,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,1,0,0,0,1,336
361,"BARAT GHAR SHAFIPUR",217,173,0,390,165,140,0,305,302,0,109,4,1,182,1,2,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,305
362,"J. P. GREEN INTERNATIONAL PUBLIC SCHOOL OMEGA K.N. 1",1278,1131,0,2409,719,657,0,1376,1188,0,67,1034,36,39,0,161,1,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25,1376
363,"J. P. GREEN INTERNATIONAL PUBLIC SCHOOL OMEGA K.N. 2",909,760,0,1669,515,439,0,954,859,0,49,736,23,28,0,96,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,954
364,"J. P. GREEN INTERNATIONAL PUBLIC SCHOOL OMEGA K.N. 3",1217,1064,0,2281,753,672,0,1425,1356,0,49,1117,29,33,1,165,0,11,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,16,1425
365,"PRY. PATH. MAKAURA K.N. 1",737,563,0,1300,554,350,0,904,904,0,601,52,5,219,3,4,1,1,0,0,0,0,1,0,1,2,4,0,0,2,1,0,1,0,6,904
366,"PRY. PATH. JAITPUR VAISHPUR K.N. 1",915,700,0,1615,603,444,0,1047,1047,0,144,572,6,254,2,19,0,3,2,0,1,8,1,1,1,3,9,10,3,0,1,1,1,4,1,1047
367,"J. H. SCHOOL JHATTA K.N. 1",492,368,0,860,379,253,0,632,8,0,269,319,0,26,1,3,1,2,0,0,0,2,0,0,1,3,3,0,0,1,0,0,0,0,1,632
368,"PRY. PATH. GULAWALI K.N. 1",497,334,0,831,341,212,0,553,498,0,227,265,3,42,2,0,1,1,0,0,0,6,1,0,0,1,1,1,0,1,0,0,0,1,0,553
369,"PRY. PATH. GULAWALI K.N. 2",435,325,0,760,309,200,0,509,509,0,267,123,2,102,0,0,1,0,1,0,0,1,0,0,0,1,5,1,0,2,0,0,2,0,1,509
370,"PRY. PATH. BADAULI BANGAR K.N. 1",571,401,0,972,423,274,0,697,697,0,287,233,2,159,2,3,0,0,0,0,0,0,0,4,0,1,3,0,0,1,0,1,1,0,0,697
371,"PRY. PATH. KAUNDALI BANGAR K.N. 1",609,492,0,1101,436,302,0,738,737,0,320,266,3,135,1,2,0,1,0,0,0,3,0,0,2,1,0,2,0,0,0,1,1,0,0,738
372,"PRY. PATH. KAMBAKSPUR K.N. 1",613,441,0,1054,419,263,0,682,679,0,409,143,2,106,3,0,0,1,0,1,1,3,1,0,1,2,3,1,1,1,0,0,1,0,2,682
373,"PRY.PATH. GADI SAMASTPUR K.N.1",184,126,0,310,136,102,0,238,238,0,92,52,0,88,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,238
