"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AMAR SINGH","2 - BABULAL","3 - RANI PAKSHALIKA SINGH","4 - SEEMA UPADHYAY","5 - ASHOK KUMAR","6 - PEETAM SINGH","7 - PITAM SINGH","8 - PANKAJ KUMAR SHARMA","9 - MANIK","10 - MUNNA LAL","11 - MEGH SINGH","12 - ROHAN SINGH","13 - LAXMI","14 - VIJAY SINGH KUSHWAHA","15 - ANIL KUMAR","16 - AMBEDKARI HASNURAM AMBEDKARI","17 - KHEMRAJ SINGH","18 - DIWAN SINGH","19 - NATHOLI","20 - BRAJENDR SINGH","21 - MAHAVIR SINGH SOLANKI","22 - RAKESH SINGH DHANKAR","23 - RAM KUMAR DIXIT","24 - RAM BRAJ YADAV","25 - SHOBHNA BAUDDHA","26 - SATISH KUMAR","27 - SANTOSH KUMAR","28 - SEEMA DEVI","29 - None of the Above","Total Votes Secured"
239,"BHADAWAR DIGREE COLLEGE BAH ROOM NO.4",539,407,0,946,326,182,0,508,508,0,8,329,105,61,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,508
240,"BHADAWAR DIGREE COLLEGE BAH ROOM NO.5",423,406,0,829,219,181,0,400,400,0,3,244,78,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,400
241,"ASHARAM RAMNIWAS ADARSH INTER COLLEGE BAH ROOM NO.1",614,572,0,1186,326,265,0,591,588,0,7,343,77,124,3,0,0,1,0,0,0,2,5,5,0,3,0,1,0,2,1,1,1,1,3,3,3,2,3,591
242,"ASHARAM RAMNIWAS ADARSH INTER COLLEGE BAH ROOM NO.2",324,258,1,583,125,96,0,221,221,0,2,98,26,91,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,221
243,"ASHARAM RAMNIWAS ADARSH INTER COLLEGE BAH ROOM NO.3",403,317,0,720,180,133,0,313,313,0,1,150,17,139,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,313
244,"KANYA POO.MA.VID.GANJ ROOM NO.1",646,550,0,1196,375,299,0,674,674,0,4,156,72,420,4,0,0,0,1,0,0,0,4,2,0,1,1,0,1,2,0,0,1,0,0,2,1,2,0,674
245,"KANYA POO.MA.VID.GANJ ROOM NO.2",453,405,0,858,233,213,0,446,440,0,10,205,58,145,0,2,0,0,1,0,0,1,0,0,0,3,1,0,1,2,3,2,3,0,0,3,4,1,1,446
246,"KANYA POO.MA.VID.GANJ ROOM NO.3",409,329,0,738,244,161,0,405,405,0,20,256,75,41,1,0,0,1,0,1,0,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,1,0,1,405
247,"BHADAWAR VIDYAMANDIR INTER COLLEGE ROOM NO.1",632,546,0,1178,394,286,0,680,680,0,1,130,403,110,3,1,0,2,0,0,2,1,4,7,0,1,0,2,6,2,0,0,1,0,0,1,3,0,0,680
248,"BHADAWAR VIDYAMANDIR INTER COLLEGE ROOM NO.2",324,266,0,590,134,93,0,227,227,0,0,154,52,15,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,227
249,"PRA.VID.CHAURANGAHAR  ROOM  NO.1",415,291,0,706,217,137,0,354,354,0,3,108,41,181,1,0,0,3,0,1,0,1,0,0,2,3,0,1,1,0,0,0,2,0,1,0,4,1,0,354
250,"PRA.VID.CHAURANGAHAR  ROOM  NO.2",293,235,0,528,157,91,0,248,132,0,1,86,84,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,248
251,"PRA.VID.PURA MANBHAWATI  ROOM  NO.1",124,96,0,220,69,79,0,148,148,0,1,2,1,134,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,148
252,"PRA.VID.PRATHAMPURA  ROOM  NO.1",204,179,0,383,141,138,0,279,279,0,2,72,159,36,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,0,0,279
253,"PRA.VID. SAMARMAU ROOM  NO.1",572,445,0,1017,279,176,0,455,455,0,7,104,27,285,3,1,0,0,0,0,0,0,1,0,3,5,1,2,1,2,0,1,1,1,1,3,4,0,2,455
254,"PRA.VID.MADHEPURA  ROOM  NO.1",446,329,0,775,222,120,0,342,342,0,20,52,174,57,3,0,0,2,1,0,2,2,0,6,4,4,1,1,0,0,0,0,1,0,1,2,4,0,5,342
255,"PRA.VID.MADHEPURA  ROOM  NO.2",410,300,0,710,223,137,0,360,80,0,1,147,62,139,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,2,1,0,0,360
256,"PRA.VID.DHANIYAPURA  ROOM  NO.1",354,281,0,635,243,207,0,450,450,0,0,19,30,375,1,0,0,1,0,0,1,0,4,2,0,1,0,0,1,3,1,0,1,1,2,2,2,1,2,450
257,"POO.MA.VID.PURA GUMANSINGH  ROOM  NO.1",459,387,0,846,280,194,0,474,474,0,8,87,108,252,0,1,0,2,1,0,0,0,1,2,0,2,0,1,0,1,0,0,4,0,1,0,2,0,1,474
258,"POO.MA.VID.PURA GUMANSINGH  ROOM  NO.2",341,279,0,620,147,131,0,278,278,0,5,79,48,125,2,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,1,0,1,1,3,2,2,278
259,"PRA.VID.PURA CHITTAR  ROOM  NO.1",305,266,0,571,174,136,0,310,104,0,3,167,114,15,3,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,310
260,"PRA.VID.KHOHARI  ROOM  NO.1",461,320,0,781,225,151,0,376,376,0,1,129,43,168,5,1,0,3,0,0,0,2,1,7,3,3,0,2,2,2,0,0,0,0,0,1,0,1,2,376
261,"PRA.VID.PURA SUBEDAR ROOM  NO.1",237,183,0,420,123,69,0,192,192,0,22,27,113,16,2,0,0,0,0,0,1,1,0,1,4,0,0,0,0,1,0,1,0,0,3,0,0,0,0,192
262,"PRA.VID.PURA SUBEDAR ROOM  NO.2",444,350,0,794,341,223,0,564,225,0,6,47,368,109,3,0,0,0,0,0,0,0,2,4,2,2,0,1,4,2,1,0,4,1,0,1,5,2,0,564
263,"P00.MA.VID. MAJHTLA  ROOM  NO.1",382,313,0,695,252,173,0,425,425,0,56,101,203,43,1,0,0,2,0,0,0,0,0,1,1,6,2,0,1,2,1,0,1,0,0,2,1,1,0,425
264,"PRA.VID.PURA KHAJURIYAN ROOM  NO.1",354,233,0,587,293,178,0,471,471,0,0,69,389,6,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,471
265,"KANYAP00.MA.VID.  KHEDARATHOR ROOM  NO.1",541,378,0,919,206,121,0,327,325,0,3,88,171,49,1,0,0,1,0,0,0,0,1,0,0,2,0,1,2,0,0,0,1,1,0,2,1,2,1,327
266,"KANYAP00.MA.VID.  KHEDARATHOR ROOM  NO.2",418,310,0,728,161,98,0,259,259,0,5,96,114,26,1,0,0,0,0,0,0,0,1,2,1,2,0,4,3,0,0,0,1,1,0,0,0,0,2,259
267,"PRA.VID.KASGANJ ROOM  NO.1",102,86,0,188,87,61,0,148,148,0,1,4,2,137,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,148
268,"PRA.VID.RANI KA BAG ROOM  NO.1",185,150,0,335,102,82,0,184,184,0,1,109,59,7,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,184
269,"PRA.VID.SIMRAHI  ROOM  NO.1",449,236,0,685,209,67,0,276,276,0,2,50,60,143,6,0,0,0,2,0,1,1,0,0,1,2,1,0,1,2,1,0,1,0,0,0,1,1,0,276
270,"PRA.VID.GURHA  ROOM  NO.1",126,109,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"PRA.VID.GOHARA ROOM  NO.1",706,522,0,1228,243,164,0,407,407,0,2,57,283,12,3,0,0,1,0,0,0,0,1,6,4,1,1,2,4,6,2,0,2,4,4,3,4,1,4,407
272,"PRA.VID.DEVPURA  ROOM  NO.1",262,173,0,435,140,82,0,222,222,0,4,58,38,109,2,0,1,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,1,2,0,222
273,"P00.MA.VID. MAHUA  ROOM  NO.1",488,377,0,865,163,77,0,240,240,0,5,29,174,19,0,1,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,1,0,1,240
274,"P00.MA.VID. MAHUA  ROOM  NO.2",599,447,0,1046,234,145,0,379,379,0,1,77,237,45,2,0,1,0,1,1,0,1,2,3,2,2,0,1,2,0,0,0,0,0,0,0,0,1,0,379
275,"P00.MA.VID. NANDGAWA ROOM  NO.1",478,386,0,864,240,205,0,445,422,0,2,127,187,105,2,0,0,1,0,0,0,0,3,3,4,4,0,0,0,0,1,0,1,3,0,0,2,0,0,445
276,"PRA.VID. NANDGAWA  ROOM  NO.1",505,412,0,917,274,233,0,507,507,0,15,108,324,29,3,0,0,1,1,1,0,0,9,4,1,3,2,0,0,0,0,0,1,0,0,2,3,0,0,507
277,"PRA.VID. NANDGAWA  ROOM  NO.2",617,465,0,1082,209,134,0,343,343,0,11,120,151,30,2,0,2,1,0,0,1,0,1,5,9,4,2,0,0,0,0,1,0,0,1,0,0,0,2,343
278,"PRA.VID.KARANPURA  ROOM  NO.1",732,543,1,1276,536,249,0,785,35,0,81,48,553,75,0,0,0,0,1,0,0,0,2,1,10,1,0,1,2,5,1,0,0,2,0,0,1,0,1,785
279,"PRA.VID.KARANPURI  ROOM  NO.1",252,224,0,476,112,107,0,219,219,0,5,52,50,102,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,219
280,"KANYA PRA.VID.KEELPURA  ROOM  NO.1",365,273,0,638,217,127,0,344,344,0,7,71,27,230,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,344
281,"PRA.VID.UDAYPURKALAN  ROOM  NO.1",784,619,0,1403,496,357,0,853,853,0,2,73,588,141,2,1,0,0,1,0,0,0,1,6,3,1,0,1,16,4,0,0,2,2,1,1,2,1,4,853
282,"PRA.VID. VEDPURA ROOM  NO.1",350,248,0,598,168,90,0,258,258,0,1,120,28,98,1,0,0,3,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,258
283,"PRA.VID.JOJALIPURA  ROOM  NO.1",218,149,0,367,152,68,0,220,220,0,2,121,38,51,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,0,220
284,"PRA.VID.BADAGANW ROOM  NO.1",671,493,0,1164,339,174,0,513,163,0,9,86,82,287,5,2,0,4,0,1,1,0,2,1,2,1,0,1,3,6,4,0,0,0,0,5,8,1,2,513
285,"PRA.VID.BADAGANW ROOM  NO.2",562,300,0,862,184,126,0,310,310,0,3,154,87,33,2,1,2,4,2,0,0,1,1,2,1,1,0,0,1,1,1,0,2,3,1,1,2,1,3,310
286,"MANSADEVI JU.H.SCHOOL NAHTAULI ROOM NO.1",602,447,0,1049,310,220,0,530,530,0,1,51,55,391,2,2,1,3,2,0,1,1,1,3,1,2,0,0,2,0,1,0,3,1,0,2,2,1,1,530
287,"MANSADEVI JU.H.SCHOOL NAHTAULI ROOM NO.2",408,273,0,681,178,101,0,279,279,0,2,139,66,53,0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,0,1,0,1,1,0,3,4,0,2,279
288,"PRA.VID.RAIPURA DIXIT  ROOM  NO.1",466,369,0,835,202,174,0,376,376,0,5,204,32,122,1,1,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,1,0,0,0,1,2,0,0,376
289,"P00.MA.VID.  RAMPURAGARHI ROOM  NO.1",534,427,0,961,400,267,0,667,667,0,4,316,269,47,0,0,0,2,0,0,0,1,2,2,2,2,1,2,4,2,1,0,2,1,0,1,0,1,5,667
290,"PRA.VID.VITTONA  ROOM  NO.1",478,425,0,903,460,410,0,870,870,0,5,41,789,26,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,870
291,"JANATA INTER COLLEGE JAITPURKALAN ROOM NO.1",664,583,0,1247,347,307,0,654,654,0,1,234,55,301,8,0,2,1,0,3,0,0,8,4,1,5,0,2,4,4,0,0,1,6,3,4,3,0,4,654
292,"JANATA INTER COLLEGE JAITPURKALAN ROOM NO.2",232,166,0,398,156,122,0,278,278,0,3,120,41,106,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,278
293,"JANATA INTER COLLEGE JAITPURKALAN ROOM NO.3",756,651,0,1407,478,366,0,844,844,0,4,418,204,196,2,0,0,2,0,2,2,0,1,6,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,844
294,"P00.MA.VID. JAITPURKALAN  ROOM  NO.1",542,446,0,988,270,235,0,505,505,0,9,231,152,67,0,1,0,2,0,1,12,1,2,1,4,0,1,1,2,3,1,0,1,0,1,3,2,2,5,505
295,"P00.MA.VID. JAITPURKALAN  ROOM  NO.2",452,366,0,818,220,146,0,366,366,0,0,134,162,60,1,2,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,366
296,"P00.MA.VID. JAITPURKALAN  ROOM  NO.3",260,216,0,476,133,102,0,235,235,0,0,122,15,89,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,235
297,"KANYA P00.MA.VID. JAITPURKALAN  ROOM  NO.1",451,415,0,866,242,205,0,447,444,0,11,222,112,82,3,0,0,1,0,0,4,0,1,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,3,447
298,"KANYA P00.MA.VID. JAITPURKALAN  ROOM  NO.2",344,317,0,661,163,139,0,302,302,0,0,66,64,149,0,3,0,1,0,0,1,0,3,0,1,3,1,0,2,2,0,0,0,2,1,0,1,0,2,302
299,"PRA.VID.DHAYPURA  ROOM  NO.1",449,356,0,805,189,155,0,344,344,0,0,132,21,175,0,0,0,1,0,0,0,0,1,3,1,1,0,2,0,2,1,0,1,1,1,0,0,1,0,344
300,"PRA.VID.MADAIYA JAI SINGH  ROOM  NO.1",224,168,0,392,152,108,0,260,255,0,1,77,64,110,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,260
301,"PRA.VID.KWARI  ROOM  NO.1",620,466,0,1086,369,256,0,625,619,0,3,159,150,274,11,1,0,0,2,0,0,0,3,2,0,1,1,0,0,7,0,0,1,4,0,1,3,1,1,625
302,"PRA.VID.SIJAWARIPURA  ROOM  NO.1",256,208,0,464,152,141,0,293,293,0,11,108,12,148,2,0,0,0,0,0,0,0,3,0,3,2,0,0,0,2,0,0,1,0,0,0,1,0,0,293
303,"PRA.VID.AMAHI  ROOM  NO.1",760,586,0,1346,412,271,0,683,683,0,2,122,223,281,2,0,1,2,1,0,3,2,3,9,3,6,0,2,0,1,0,0,1,4,2,2,3,2,6,683
304,"PRA.VID.PAHARHPURA  ROOM  NO.1",777,617,0,1394,454,360,0,814,814,0,8,500,82,175,5,1,0,3,1,1,0,1,1,6,4,4,0,3,0,8,0,0,0,0,2,1,4,1,3,814
305,"PRA.VID.ROOPPURA  ROOM  NO.1",374,299,0,673,201,164,0,365,363,0,1,143,69,128,1,2,0,2,0,0,0,1,3,2,0,1,2,0,1,0,1,0,3,0,1,0,2,1,1,365
306,"PRA.VID.RICHHAPURA  ROOM  NO.1",611,484,1,1096,299,218,0,517,517,0,1,156,315,29,1,0,0,0,0,0,0,0,0,2,1,4,0,0,0,1,0,0,2,1,0,0,1,1,2,517
307,"PRA.VID.KAMATARI  ROOM  NO.1",144,100,0,244,103,59,0,162,162,0,1,71,55,32,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
308,"PRA.VID.CHPBE DK PURA  ROOM  NO.1",363,280,0,643,132,117,0,249,249,0,0,147,26,59,0,1,0,2,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,3,0,2,1,0,1,249
309,"PRA.VID.GOPALPURA  ROOM  NO.1",388,312,0,700,229,153,0,382,382,0,1,131,37,207,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,382
310,"PRA.VID.NONERA  ROOM  NO.1",417,293,0,710,162,130,0,292,292,0,0,52,5,221,1,1,0,1,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0,2,0,1,0,0,1,292
311,"PRA.VID.SJAITEE ROOM  NO.1",640,506,0,1146,290,225,0,515,515,0,4,129,199,156,3,1,1,1,1,0,0,0,0,4,0,2,0,1,3,2,0,0,0,2,2,1,3,0,0,515
312,"PRA.VID.GARHWAR (NAWEEN  BHAWAN} ROOM  NO.1",506,423,0,929,312,219,0,531,310,0,0,83,420,19,1,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,531
313,"PRA.VID.GARHWAR (NAWEEN  BHAWAN} ROOM  NO.2",440,347,0,787,210,108,0,318,210,0,1,23,273,8,0,1,0,1,0,0,1,0,1,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,318
314,"PRA.VID.PURA MUKAND  ROOM  NO.1",438,339,0,777,249,149,0,398,298,0,1,108,124,122,4,0,0,1,0,1,1,0,1,5,1,0,1,7,4,2,0,2,2,0,0,2,6,2,1,398
315,"PRA.VID.GARHI BAROLI  ROOM  NO.1",434,338,0,772,205,173,0,378,378,0,1,151,120,85,1,1,1,1,0,2,1,0,0,3,3,1,0,1,0,0,0,0,0,0,0,1,3,1,1,378
316,"PRA.VID.CHAREETHA  ROOM  NO.1",197,174,0,371,115,113,0,228,228,0,3,99,60,39,2,0,1,2,0,0,0,0,1,4,0,1,0,3,0,4,0,0,1,1,1,1,2,2,1,228
317,"PRA.VID.POOTHA  ROOM  NO.1",292,252,0,544,132,99,0,231,180,0,3,55,104,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,231
318,"P00.MA.VID. PARANA  ROOM  NO.1",719,526,0,1245,332,240,0,572,572,0,14,166,136,204,2,0,0,1,0,0,1,0,7,5,4,2,1,3,2,5,1,1,1,2,4,2,4,2,2,572
319,"P00.MA.VID. PARANA  ROOM  NO.2",259,199,0,458,107,109,0,216,216,0,4,29,125,42,1,0,0,0,0,0,1,0,3,3,1,0,0,0,4,0,0,0,1,0,0,0,1,0,1,216
320,"PRA.VID.NAGALA SURAI ROOM  NO.1",332,299,0,631,214,182,0,396,396,0,6,275,33,38,1,0,1,2,0,1,1,1,1,7,3,2,0,0,1,2,1,0,1,1,0,5,8,2,3,396
321,"PRA.VID.NAGLA IMALI  ROOM  NO.1",515,425,0,940,367,275,0,642,160,0,3,319,118,177,0,2,1,1,0,0,0,0,3,5,3,1,1,1,2,0,0,0,1,0,2,1,0,1,0,642
322,"PRA.VID.NAGALA BRIJ  ROOM  NO.1",196,165,0,361,177,138,0,315,315,0,0,10,6,297,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315
323,"PRA.VID.PURA CHATURBHUJ  ROOM  NO.1",554,416,0,970,357,276,0,633,22,0,0,173,279,121,4,0,3,1,1,3,1,2,4,6,5,4,1,3,4,6,0,0,0,2,1,0,5,1,3,633
324,"PRA.VID.FATEHPURA  ROOM  NO.1",578,495,0,1073,386,319,0,705,705,0,2,107,558,29,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,705
325,"PRA.VID.TILUPURA  ROOM  NO.1",469,404,0,873,231,142,0,373,373,0,9,158,23,145,3,0,0,3,1,1,0,0,3,0,1,2,1,0,0,2,0,2,3,2,1,3,4,1,5,373
326,"PRA.VID.LAKHANPURA JAGIR  ROOM  NO.1",448,343,0,791,267,158,0,425,419,0,0,168,137,94,0,0,0,1,0,1,0,0,1,1,1,4,1,4,3,1,1,0,0,1,0,0,0,1,5,425
327,"PRA.VID.PRYAMPURA  ROOM  NO.1",494,365,0,859,270,190,0,460,460,0,3,97,13,321,4,0,0,1,0,0,0,0,3,1,2,1,0,1,0,3,0,1,1,3,0,2,3,0,0,460
328,"PRA.VID.BAKATI  ROOM  NO.1",226,172,0,398,128,99,0,227,227,0,1,64,57,86,0,0,0,3,0,0,0,0,0,2,0,2,1,2,0,5,1,0,0,0,2,0,0,0,1,227
329,"PRA.VID.SAROKHEEPURA   ROOM  NO.1",246,190,0,436,73,88,0,161,161,0,0,67,77,12,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,161
330,"PRA.VID.KHARIK   ROOM  NO.1",301,258,0,559,151,117,0,268,268,0,1,139,102,12,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0,2,0,0,1,0,2,1,1,268
331,"PRA.VID. MUKATPURA ROOM  NO.1",562,387,0,949,319,221,0,540,540,0,2,288,215,19,1,0,1,1,1,1,0,1,1,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,540
332,"PRA.VID.NAYEPURA  ROOM  NO.1",628,522,0,1150,340,277,0,617,617,0,7,197,193,198,3,0,0,1,0,0,0,1,2,1,3,3,0,0,1,1,0,0,1,0,1,0,2,1,1,617
333,"PRA.VID.MAU  ROOM  NO.1",639,526,0,1165,267,207,0,474,474,0,4,109,300,33,0,0,1,1,0,2,0,1,0,7,0,1,0,1,0,3,0,0,2,1,0,3,2,1,2,474
334,"PRA.VID.MAU  ROOM  NO.2",262,205,0,467,115,89,0,204,94,0,0,99,94,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,204
335,"PRA.VID.GADDIPALPURA  ROOM  NO.1",376,316,0,692,224,136,0,360,359,0,3,96,237,6,1,0,0,0,0,1,0,1,1,3,0,4,0,2,1,1,0,0,1,0,0,1,1,0,0,360
336,"PRA.VID. SYAUPURA ROOM  NO.1",598,511,0,1109,290,225,0,515,100,0,21,175,77,213,0,1,0,4,0,0,0,0,4,5,6,1,0,0,1,0,0,0,0,3,0,1,2,1,0,515
337,"PRA.VID.KAMALPURA  ROOM  NO.1",217,169,0,386,117,99,0,216,210,0,1,66,28,111,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,216
338,"P00.MA.VID. PATHAKPURA ROOM  NO.1",431,356,0,787,234,169,0,403,403,0,2,134,38,203,5,0,0,0,0,1,0,1,1,3,2,1,1,1,1,1,1,1,0,2,1,0,2,1,0,403
339,"PRA.VID.SHAHPUR BRAHMAN  ROOM  NO.1",450,331,0,781,215,176,0,391,391,0,9,151,82,134,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,1,0,3,0,1,2,1,0,391
340,"PRA.VID. KANHARPURA ROOM  NO.1",383,336,0,719,263,159,0,422,420,0,14,120,5,269,2,0,0,0,1,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,422
341,"P00.MA.VID.UDHANNAPURA  ROOM  NO.1",515,382,0,897,276,200,0,476,476,0,5,191,227,35,0,0,1,0,0,1,0,0,1,4,0,0,0,1,0,0,0,1,1,1,1,2,2,2,0,476
342,"P00.MA.VID. CHITAHAT ROOM  NO.1",533,484,0,1017,219,164,0,383,238,0,26,200,81,38,3,2,1,2,0,0,0,1,1,4,8,3,0,2,1,1,0,1,1,0,0,2,4,1,0,383
343,"PRA.VID.SOORAJNAGAR  ROOM  NO.1",756,628,0,1384,332,305,0,637,630,0,10,91,336,152,4,0,0,1,0,1,1,5,2,5,0,2,0,1,0,2,0,1,6,4,1,1,7,2,2,637
344,"PRA.VID.SOORAJNAGAR  ROOM  NO.2",176,131,0,307,68,52,0,120,120,0,3,62,24,12,1,0,0,0,1,0,0,1,0,2,4,3,0,0,0,1,0,0,0,0,1,3,1,0,1,120
345,"PRA.VID.PAI ROOM  NO.1",505,387,0,892,219,167,0,386,386,0,6,172,108,93,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386
346,"P00.MA.VID. NAUGAWAN ROOM  NO.1",458,354,0,812,217,149,0,366,366,0,1,53,174,85,2,1,0,1,4,2,1,0,3,6,1,10,0,1,3,2,1,0,1,1,2,3,2,1,5,366
347,"P00.MA.VID. NAUGAWAN ROOM  NO.2",514,363,0,877,238,146,0,384,364,0,1,80,252,8,0,0,0,1,1,0,2,0,1,13,1,4,0,2,0,1,0,0,6,1,0,1,7,0,2,384
348,"PRA.VID.PURA VIRWAL  ROOM  NO.1",336,220,0,556,182,120,0,302,268,0,1,161,78,40,1,0,0,0,2,1,1,0,0,1,0,2,0,1,1,3,0,1,2,4,1,0,1,0,0,302
349,"PRA.VID.LALPURA  ROOM  NO.1",306,267,0,573,184,170,0,354,354,0,25,139,59,113,0,1,2,0,1,0,0,1,1,2,3,0,1,0,1,1,0,0,1,1,1,1,0,0,0,354
350,"P00.MA.VID. KACHAURA  ROOM  NO.1",824,616,0,1440,431,266,0,697,697,0,8,399,184,40,0,0,1,5,0,0,0,2,1,7,1,3,0,19,2,3,1,0,5,1,1,7,4,1,2,697
351,"P00.MA.VID. KACHAURA  ROOM  NO.2",212,158,0,370,106,66,0,172,167,0,2,57,5,101,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,172
352,"PRA.VID.DHAWALPURA  ROOM  NO.1",204,153,0,357,100,64,0,164,163,0,0,93,46,12,0,1,1,1,0,0,0,0,1,0,1,3,0,2,0,0,0,0,0,1,0,0,1,1,0,164
353,"P00.MA.VID.  KHICHCHARPURA ROOM  NO.1",301,243,0,544,177,167,0,344,17,0,0,78,251,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,344
354,"PRA.VID.KOOKAPUR ROOM  NO.1",555,431,0,986,211,146,0,357,18,0,1,229,29,70,2,0,0,2,2,0,1,0,1,2,1,6,0,3,0,0,0,0,4,0,0,0,3,1,0,357
355,"PRA.VID.KOOKAPUR ROOM  NO.2",481,344,0,825,277,147,0,424,424,0,5,111,19,279,2,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,424
356,"PRA.VID.RAMKUAN ROOM  NO.1",385,302,0,687,260,191,0,451,440,0,0,17,428,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,451
357,"PRA.VID.PURANAY ROOM  NO.1",374,326,0,700,245,190,0,435,416,0,2,367,19,14,1,0,1,1,1,1,1,0,0,7,3,1,0,4,0,2,0,1,4,1,0,2,0,1,1,435
358,"PRA.VID. GARHIYA PARTAPPURA ROOM  NO.1",403,340,0,743,281,170,0,451,451,0,2,68,299,67,1,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,0,0,1,1,0,1,0,0,1,451
359,"PRA.VID. GARHIYA PARTAPPURA ROOM  NO.2",370,307,0,677,219,156,0,375,375,0,2,92,229,40,1,0,0,0,0,1,1,0,1,1,2,0,0,1,0,0,0,1,0,0,0,0,2,1,0,375
