"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - NARENDRA BHATI","2 - DR.MAHESH  SHARMA","3 - RAMESH CHAND TOMAR","4 - SATISH KUMAR","5 - UDAYVEER","6 - KISHAN PAL SINGH","7 - GAJENDRA","8 - DHARMENDER","9 - RAVINDER SHARMA","10 - RAM VILAS","11 - RUVEZ ALAM RAHI","12 - MOHD. SABIR ANSARI","13 - LT COL SP SINGH","14 - SEEMA","15 - SONIA SHARMA","16 - KADEEM","17 - KADIR KHAN JAISWAL","18 - GRISA KUMAR","19 - MAHESH","20 - RAKESH","21 - SAFRUDDIN","22 - SAVITRI","23 - SUNIL GAUTAM","24 - SUMITI","25 - None of the Above","Total Votes Secured"
249,"PRY. PATH. BARAULA R. NO. 4",884,639,0,1523,471,356,0,827,798,0,82,432,8,253,2,26,2,2,1,1,0,3,2,0,1,2,0,4,1,0,1,0,0,1,3,827
250,"PRY. PATH. BARAULA R. NO. 5",670,513,0,1183,333,196,0,529,520,0,22,407,5,41,1,38,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,7,529
251,"PRY. PATH. BARAULA R. NO. 6",316,189,0,505,174,107,0,281,272,0,23,226,1,16,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,281
252,"PRY. PATH. BARAULA R. NO. 7",850,669,0,1519,457,326,0,783,755,0,59,600,8,21,0,76,0,4,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,9,783
253,"SAMUDAIK KENDRA SEC-47",937,761,0,1698,582,451,0,1033,970,0,60,843,12,41,0,56,0,8,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,9,1033
254,"SAMUDAIK KENDRA SEC-47",927,839,0,1766,586,490,0,1076,1024,0,38,840,23,32,1,120,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,1076
255,"SAMUDAIK KENDRA SEC-47",848,651,0,1499,507,371,0,878,870,0,51,656,25,41,0,88,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,11,878
256,"RAJKIYA DIGREE COLLEGE SECTOR 39 R.NO. 1",421,357,0,778,195,183,0,378,313,0,7,272,10,15,0,59,0,4,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,1,5,378
257,"RAJKIYA DIGREE COLLEGE SECTOR 39 R.NO. 2",540,411,0,951,340,240,0,580,527,0,24,430,14,18,0,76,1,6,0,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,5,580
258,"RAJKIYA DIGREE COLLEGE SECTOR 39 R.NO. 3",530,458,0,988,307,259,0,566,553,0,20,424,15,25,0,72,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,566
259,"COMMUNITY CENTRE SECTOR 36",577,518,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,"COMMUNITY CENTRE SECTOR 36",536,454,0,990,351,272,0,623,620,0,34,458,10,15,1,91,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,623
261,"COMMUNITY CENTRE SECTOR 36",444,419,0,863,273,257,0,530,520,0,24,388,13,31,0,62,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,530
262,"PRY. PATH. AGAHPUR R.NO. 1",404,346,0,750,214,189,0,403,350,0,9,314,11,10,0,49,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,403
263,"PRY. PATH. AGAHPUR R.NO. 2",875,643,0,1518,522,322,0,844,799,0,334,316,8,126,1,24,0,5,1,1,1,8,3,0,1,9,2,1,0,0,0,0,0,0,3,844
264,"PRY. PATH. AGAHPUR R.NO. 3",878,651,0,1529,409,305,0,714,658,0,72,481,19,60,0,56,0,6,0,0,0,3,0,1,0,2,2,1,0,0,0,2,1,1,7,714
265,"PRY. PATH. AGAHPUR R.NO. 4",815,657,0,1472,453,350,0,803,700,0,66,513,9,128,1,64,0,6,0,0,0,3,0,0,1,1,2,1,0,0,0,0,0,0,8,803
266,"COMMUNITY CENTRE SECTOR 41",694,600,0,1294,380,326,0,706,703,0,43,500,16,40,1,85,0,8,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,8,706
267,"COMMUNITY CENTRE SECTOR 41",376,348,0,724,217,203,0,420,387,0,21,328,8,11,0,40,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,5,420
268,"MILENIUM PUBLIC SCHOOL SECTOR 41 R.NO. 1",768,724,0,1492,388,344,0,732,720,0,21,569,23,17,0,75,0,9,0,0,0,2,0,0,4,1,1,0,0,0,0,0,0,0,10,732
269,"MILENIUM PUBLIC SCHOOL SECTOR 41 R.NO. 2",660,603,0,1263,388,367,0,755,749,0,29,537,24,37,0,107,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,15,755
270,"MILENIUM PUBLIC SCHOOL SECTOR 41 R.NO. 3",559,479,0,1038,258,211,0,469,448,0,21,348,13,22,1,55,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,469
271,"MILENIUM PUBLIC SCHOOL SECTOR 41 R.NO. 4",460,332,0,792,203,141,0,344,340,0,20,229,10,14,0,52,1,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9,344
272,"COMMUNITY CENTRE SECTOR 40",484,424,0,908,279,243,0,522,519,0,27,351,10,23,2,94,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,522
273,"COMMUNITY CENTRE SECTOR 40",554,474,0,1028,348,293,0,641,593,0,26,454,23,20,0,92,0,10,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,11,641
274,"ADARSH PRY. PATH. CHHALAIRA BANGAR FIRST R.NO. 1",821,577,0,1398,545,335,0,880,876,0,60,768,13,6,1,11,0,3,1,0,0,5,0,0,1,0,1,3,0,2,0,0,0,0,5,880
275,"ADARSH PRY. PATH. CHHALAIRA BANGAR FIRST R.NO. 2",687,421,0,1108,405,248,0,653,480,0,47,567,6,13,0,13,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,653
276,"ADARSH PRY. PATH. CHHALAIRA BANGAR FIRST R.NO. 3",864,508,0,1372,475,247,0,722,620,0,48,548,20,23,1,40,0,6,1,0,0,7,2,2,3,4,1,1,1,1,1,3,0,1,8,722
277,"ADARSH PRY. PATH. CHHALAIRA BANGAR FIRST R.NO. 4",683,369,0,1052,350,204,0,554,551,0,26,464,14,17,0,19,0,2,0,0,0,4,0,0,1,2,1,2,1,0,0,0,0,1,0,554
278,"ADARSH PRY. PATH. CHHALAIRA BANGAR FIRST R.NO. 5",731,510,0,1241,430,276,0,706,696,0,70,554,6,27,0,19,1,3,0,2,0,10,0,0,3,3,0,2,0,0,0,0,0,4,2,706
279,"ADARSH PRY. PATH. CHHALAIRA BANGAR FIRST R.NO. 6",512,366,0,878,289,210,0,499,490,0,31,364,9,52,2,20,0,5,0,0,1,6,1,0,1,2,1,1,0,0,0,0,1,1,1,499
280,"ADARSH PRY. PATH. CHHALAIRA BANGAR FIRST R.NO. 7",772,530,0,1302,472,234,0,706,700,0,64,476,12,94,0,28,0,7,0,0,1,3,1,1,5,2,1,0,1,0,0,1,1,5,3,706
281,"PRY. PATH. ATTA-2 R.NO. 1",686,464,0,1150,417,294,0,711,700,0,211,185,6,279,1,14,0,3,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,4,711
282,"PRY. PATH. ATTA-2 R.NO. 2",483,250,0,733,272,122,0,394,363,0,55,189,11,122,0,10,0,1,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,394
283,"COMMUNITY CENTRE SECTOR 44",513,627,0,1140,212,162,0,374,340,0,13,275,9,21,0,48,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,374
284,"COMMUNITY CENTRE SECTOR 44",868,520,0,1388,353,225,0,578,575,0,24,443,13,34,2,53,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,578
285,"COMMUNITY CENTRE SECTOR 44",519,492,0,1011,200,171,0,371,321,0,7,289,8,26,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,371
286,"PURWA MADHYAMIK VIDHYALAYA CHHALERA BANGAR R.NO. 1",725,534,0,1259,316,258,0,574,572,0,17,395,22,66,0,39,0,5,0,0,1,10,0,2,0,5,1,1,0,0,0,0,2,3,5,574
287,"PURWA MADHYAMIK VIDHYALAYA CHHALERA BANGAR R.NO. 2",952,624,0,1576,388,254,0,642,627,0,28,449,21,33,1,83,0,12,0,1,0,6,0,1,2,0,0,0,0,0,0,0,0,0,5,642
288,"PURWA MADHYAMIK VIDHYALAYA CHHALERA BANGAR R.NO. 3",552,301,0,853,195,135,0,330,320,0,26,263,5,10,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,330
289,"A. P. S. ARMY SCHOOL SECTOR-37 R.NO. 1",641,584,0,1225,328,302,0,630,628,0,20,435,31,27,0,99,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,630
290,"A. P. S. ARMY SCHOOL SECTOR-37 R.NO. 2",498,426,0,924,268,237,0,505,481,0,22,331,26,57,0,54,0,3,1,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,5,505
291,"A. P. S. ARMY SCHOOL SECTOR-37 R.NO. 3",618,399,0,1017,365,234,0,599,586,0,39,273,20,192,0,41,0,6,0,0,0,8,0,0,0,1,1,1,4,3,1,4,0,2,3,599
292,"A. P. S. ARMY SCHOOL SECTOR-37 R.NO. 4",242,206,0,448,124,114,0,238,236,0,9,148,12,15,0,40,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,238
293,"A. P. S. ARMY SCHOOL SECTOR-37 R.NO. 5",456,452,0,908,247,223,0,470,436,0,7,332,18,20,0,73,1,1,0,0,0,0,0,0,0,0,0,2,7,0,0,0,1,0,8,470
294,"ए0पी0एस0 आर्मी स्कूल, सैक्टर-37 क0नं0-6",465,433,0,898,277,272,0,549,540,0,21,373,19,19,0,93,1,6,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,11,549
295,"A. P. S. ARMY SCHOOL SECTOR-37 R.NO. 7",370,358,0,728,205,195,0,400,342,0,16,282,12,14,1,68,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,400
296,"MEERY ENJIL PUBLIC SCHOOL SECTOR 15 R.NO. 1",741,392,0,1133,403,207,0,610,605,0,48,108,20,176,14,203,0,13,0,3,1,1,1,5,3,7,0,1,0,0,0,1,0,3,2,610
297,"MEERY ENJIL PUBLIC SCHOOL SECTOR 15 R.NO. 2",788,448,0,1236,306,208,0,514,510,0,81,133,10,100,0,136,0,32,0,1,1,1,4,3,2,4,0,1,0,0,0,0,0,2,3,514
298,"MEERY ENJIL PUBLIC SCHOOL SECTOR 15 R.NO. 3",1083,496,0,1579,483,192,0,675,600,0,56,191,14,181,3,193,0,15,0,0,0,3,2,0,2,8,2,0,0,0,1,1,0,0,3,675
299,"MEERY ENJIL PUBLIC SCHOOL SECTOR 15 R.NO. 4",793,384,0,1177,401,198,0,599,599,0,63,166,12,151,6,163,2,24,2,1,0,2,2,0,2,3,0,0,0,0,0,0,0,0,0,599
300,"ASHISHI CONVENT SCHOOL BHEL TOWNSHIP SECTOR 17 NOIDA R.NO. 1",638,445,0,1083,327,235,0,562,551,0,20,359,24,32,0,106,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,12,562
301,"ASHISHI CONVENT SCHOOL BHEL TOWNSHIP SECTOR 17 NOIDA R.NO. 2",454,403,0,857,239,225,0,464,450,0,20,322,9,20,0,78,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,464
302,"COMMUNITY CENTRE SECTOR 14",474,364,0,838,265,227,0,492,493,0,14,330,17,13,2,101,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,492
303,"COMMUNITY CENTRE SECTOR 14",346,295,0,641,197,176,0,373,373,0,3,246,16,12,0,83,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,373
304,"PURVA M. V. NAYABANS R.NO. 1",906,254,0,1160,364,107,0,471,470,0,85,225,26,66,1,55,1,5,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,471
305,"PURVA M. V. NAYABANS R.NO. 2",383,354,0,737,176,154,0,330,310,0,38,158,13,59,0,51,1,2,0,1,0,1,1,0,0,2,1,0,0,0,0,1,0,1,0,330
306,"PURVA M. V. NAYABANS R.NO. 3",777,648,0,1425,367,258,0,625,615,0,75,348,20,78,1,88,0,6,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,3,625
307,"PURVA M. V. NAYABANS R.NO. 4",834,486,0,1320,376,238,0,614,600,0,52,371,24,69,2,81,0,8,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2,614
308,"PRY. PATH. NAYABANS R.NO. 1",853,539,0,1392,422,260,0,682,664,0,59,412,31,63,1,89,0,6,0,0,0,1,0,1,1,2,1,1,1,1,0,0,0,3,9,682
309,"PRY. PATH. NAYABANS R.NO. 2",545,474,0,1019,349,293,0,642,636,0,26,453,27,27,1,86,0,8,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,7,642
310,"PRY. PATH. NAYABANS R.NO. 3",454,311,0,765,254,197,0,451,441,0,31,324,14,28,1,40,2,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,451
311,"PRY. PATH. NAYABANS R.NO. 4",567,353,0,920,278,177,0,455,445,0,71,128,8,204,0,25,0,0,1,0,0,2,0,1,1,3,0,0,0,0,0,0,0,8,3,455
312,"PRY. PATH. NAYABANS R.NO. 5",697,528,0,1225,423,316,0,739,730,0,50,531,23,42,0,77,2,6,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2,739
313,"SECTOR 15A CLUB",624,465,0,1089,270,370,0,640,600,0,22,505,22,14,0,59,0,9,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,4,640
314,"SECTOR 15A CLUB",802,585,0,1387,469,343,0,812,812,0,36,583,14,23,2,127,1,8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,14,812
315,"SECTOR 15 A CLUB",513,412,0,925,238,201,0,439,400,0,50,288,27,10,1,42,2,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,439
316,"PRY. PATH. SECTOR 27 R.NO. 1",508,387,0,895,253,205,0,458,456,0,35,326,16,25,0,43,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,458
317,"PRY. PATH. SECTOR 27 R.NO. 2",497,386,0,883,230,182,0,412,384,0,26,293,10,39,1,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,412
318,"PRY. PATH. SECTOR 27 R.NO. 3",645,456,0,1101,335,229,0,564,564,0,33,401,16,37,0,63,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,6,564
319,"PRY. PATH. SECTOR 27 R.NO. 4",826,481,0,1307,356,237,0,593,588,0,79,381,19,47,1,56,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,5,593
320,"PRY. PATH. SECTOR 27 R.NO. 5",455,331,0,786,260,165,0,425,421,0,39,284,8,37,0,47,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6,425
321,"PRY. PATH. ATTA-2 R.NO. 3",941,492,0,1433,447,261,0,708,686,0,63,498,11,50,0,73,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,708
322,"PRY. PATH ATTA-2 R.NO. 4",689,416,0,1105,352,226,0,578,570,0,62,344,9,87,0,57,0,8,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,6,578
323,"PRY. PATH. ATTA-2 R.NO. 5",902,610,0,1512,428,305,0,733,693,0,52,499,13,72,0,71,3,8,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,8,733
324,"PRY. PATH. ATTA-2 R.NO. 6",390,232,1,623,230,124,0,354,350,0,27,252,3,32,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,354
325,"COMMUNITY CENTRE SECTOR 21",815,768,0,1583,355,625,0,980,975,0,14,711,22,25,0,177,0,10,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,11,980
326,"COMMUNITY CENTRE SECTOR 21",544,556,0,1100,310,308,0,618,608,0,14,453,14,19,1,88,3,6,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,14,618
327,"COMMUNITY CENTRE SECTOR 21",786,791,0,1577,456,466,0,922,716,0,23,637,25,24,0,169,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34,922
328,"PRY. PATH. RAIPUR KHADAR R. NO. 1",997,779,0,1776,646,445,0,1091,1080,0,76,730,19,176,1,60,0,11,0,0,0,5,0,1,0,1,0,4,0,1,0,2,0,1,3,1091
329,"PRY. PATH. BAKHTAWARPUR R.NO. 1",657,312,0,969,308,150,0,458,450,0,253,141,15,21,1,11,0,2,0,0,1,0,0,2,2,4,2,0,0,0,0,0,0,1,2,458
330,"PRY. PATH. BAKHTAWARPUR R.NO. 2",407,247,0,654,212,99,0,311,297,0,95,139,9,47,0,14,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,311
331,"PANCHAYAT GHAR SADARPUR R.NO -1",520,391,0,911,302,192,0,494,494,0,93,298,8,64,1,17,0,5,0,1,0,2,1,0,1,0,0,1,0,0,0,0,1,0,1,494
332,"PANCHAYAT GHAR SADARPUR R. NO. 2",666,288,1,955,249,140,0,389,366,0,60,245,8,42,0,25,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,389
333,"PRY. PATH. SADARPUR R.NO. 1",796,559,0,1355,542,348,0,890,889,0,127,465,17,215,2,29,1,2,0,0,1,6,0,0,1,3,2,6,1,2,3,1,2,3,1,890
334,"PRY. PATH. SADARPUR R.NO. 2",745,450,0,1195,469,259,0,728,720,0,100,427,13,129,0,26,2,4,1,1,0,3,0,1,3,3,1,7,1,0,1,2,0,1,2,728
335,"PRY. PATH. SADARPUR R.NO. 3",701,431,1,1133,406,251,0,657,619,0,143,415,11,21,0,50,1,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,657
336,"PRY. PATH. SADARPUR R.NO. 4",670,426,0,1096,388,254,0,642,640,0,75,447,6,41,0,55,0,12,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,642
337,"PRY. PATH. KANSHIRAM COLONY SADARPUR SECTOR-45 R.NO. 1",718,441,1,1160,394,227,0,621,608,0,91,398,11,74,1,22,0,2,0,0,0,4,1,0,3,2,3,4,1,1,0,0,0,2,1,621
338,"PRY. PATH. KANSHIRAM COLONY SADARPUR SECTOR-45 R.NO. 2",810,455,0,1265,368,185,0,553,534,0,38,399,10,63,1,27,0,2,1,0,1,0,0,0,1,4,0,1,0,0,0,1,1,0,3,553
339,"PRY. PATH. KANSHIRAM COLONY SADARPUR SECTOR-45 R.NO. 3",657,529,0,1186,328,309,0,637,600,0,83,237,7,279,0,8,0,1,2,0,1,1,1,0,2,2,1,1,1,2,1,0,0,5,2,637
340,"CHETRAM BALIKA I. C. COLLEGE SADARPUR R.NO. 1",546,364,0,910,330,197,0,527,522,0,46,343,16,87,2,21,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,527
341,"CHETRAM BALIKA I. C. COLLEGE SADARPUR R.NO. 2",585,323,0,908,320,184,0,504,487,0,74,337,12,44,0,24,0,4,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,1,2,504
342,"CHETRAM BALIKA I. C. COLLEGE SADARPUR R.NO. 3",669,398,0,1067,358,225,0,583,583,0,53,458,8,31,0,23,1,2,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,583
343,"CHETRAM BALIKA I. C. COLLEGE SADARPUR R.NO. 4",676,402,0,1078,305,184,0,489,485,0,26,391,6,24,1,31,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,4,489
344,"CHETRAM BALIKA I. C. COLLEGE SADARPUR R.NO. 5",653,375,0,1028,321,199,0,520,499,0,139,290,10,36,0,26,0,3,0,2,0,2,0,0,0,0,2,3,1,0,0,4,1,1,0,520
345,"CHETRAM BALIKA I. C. COLLEGE SADARPUR R.NO. 6",489,265,0,754,237,126,0,363,300,0,75,235,5,12,1,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,363
346,"R.K. PUBLIC SCHOOL SADARPUR COLONY R.NO. 1",711,360,0,1071,346,185,0,531,524,0,81,360,11,40,0,20,0,4,1,0,0,1,1,0,3,3,1,1,1,0,0,2,0,0,1,531
347,"R.K. PUBLIC SCHOOL SADARPUR COLONY R.NO. 2",888,541,1,1430,481,278,0,759,738,0,124,497,12,66,0,35,1,4,0,1,0,3,0,0,3,0,3,3,1,1,0,1,0,1,3,759
348,"PURWA MADHYAMIK VIDYALAYA  SADARPUR R.NO. 1",909,499,0,1408,363,199,0,562,526,0,103,369,7,26,0,37,0,4,0,2,0,3,0,1,1,0,2,0,1,0,0,2,0,2,2,562
349,"PURWA MADHYAMIK VIDHYALAYA SADARPU R.NO. 2",683,437,0,1120,323,185,0,508,508,0,75,352,11,17,1,35,1,6,1,0,0,1,0,0,1,4,1,0,0,0,0,1,1,0,0,508
350,"PURWA MADHYAMIK VIDHYALAYA SADARPU R.NO. 3",724,449,0,1173,391,233,0,624,615,0,98,403,7,72,1,28,0,5,0,0,1,2,0,0,0,0,0,1,0,0,0,3,0,1,2,624
351,"PURWA MADHYAMIK VIDHYALAYA SADARPU R.NO. 4",665,398,0,1063,347,203,0,550,545,0,68,423,3,14,0,21,1,7,0,2,1,5,0,0,3,1,0,0,0,0,0,0,1,0,0,550
352,"PURWA MADHYAMIK VIDHYALAYA SADARPU R.NO. 5",837,533,0,1370,454,255,0,709,709,0,120,471,16,48,0,30,0,2,0,0,0,5,1,0,3,3,1,0,2,0,2,1,0,0,4,709
353,"PRY. PATH. SALARPUR KHADAR R.NO. 1",681,437,0,1118,300,161,0,461,456,0,148,197,3,89,1,11,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,3,1,2,1,461
354,"PRY. PATH. SALARPUR KHADAR R.NO. 2",749,443,0,1192,320,183,0,503,501,0,82,283,10,87,3,19,0,2,0,0,0,5,0,0,0,6,0,0,1,0,0,1,1,1,2,503
355,"PRY. PATH. SALARPUR KHADAR R.NO. 3",730,472,0,1202,209,372,0,581,551,0,132,303,11,102,0,25,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,581
356,"PRY. PATH. SALARPUR KHADAR R.NO. 4",841,485,0,1326,436,222,0,658,634,0,163,278,9,170,0,20,0,3,0,0,0,2,0,0,0,1,4,1,1,1,1,0,1,1,2,658
357,"PRY. PATH. SALARPUR KHADAR R.NO. 5",880,599,0,1479,455,247,0,702,693,0,79,510,13,60,0,20,0,4,0,0,0,5,0,0,1,3,0,3,0,0,1,0,0,0,3,702
358,"PURWA MADHYAMIK VIDYALAYA  SALARPUR KHADAR  R.NO. 1",631,433,0,1064,307,178,0,485,473,0,147,246,3,62,1,13,0,1,0,0,0,2,1,0,2,2,1,0,0,0,3,0,0,1,0,485
359,"PURWA MADHYAMIK VIDYALAYA  SALARPUR KHADAR  R.NO. 2",498,331,0,829,212,125,0,337,327,0,110,167,3,38,0,16,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,337
360,"PURWA MADHYAMIK VIDYALAYA  SALARPUR KHADAR R.NO. 3",661,474,0,1135,369,241,0,610,406,0,117,338,7,114,2,21,0,5,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,610
361,"PURWA MADHYAMIK VIDYALAYA  SALARPUR KHADAR  R.NO. 4",478,309,0,787,203,130,0,333,319,0,41,229,1,31,1,21,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,333
362,"PURWA MADHYAMIK VIDYALAYA  SALARPUR KHADAR R.NO. 5",416,309,0,725,211,125,0,336,325,0,144,103,0,72,0,9,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,336
363,"PURWA MADHYAMIK VIDYALAYA  SALARPUR KHADAR  R.NO. 6",492,296,0,788,292,130,0,422,412,0,132,229,12,38,0,4,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,422
364,"PURWA MADHYAMIK VIDYALAYA  SALARPUR KHADAR R.NO. 7",722,537,0,1259,360,223,0,583,583,0,165,280,6,109,1,10,1,2,0,0,0,1,0,0,0,1,1,0,0,0,2,3,0,0,1,583
365,"MAHRSHI BAL VIDHYA MANDIR MAHRSHI NAGAR R. NO. 1",722,351,0,1073,382,177,0,559,522,0,52,426,18,29,0,9,0,1,0,2,0,4,2,1,1,3,3,0,0,0,0,1,0,5,2,559
366,"MAHRSHI BAL VIDHYA MANDIR MAHRSHI NAGAR R. NO. 2",690,470,0,1160,412,229,0,641,635,0,39,511,14,19,1,31,0,5,0,0,0,6,0,2,1,3,0,1,0,1,0,2,1,0,4,641
367,"MAHRSHI BAL VIDHYA MANDIR MAHRSHI NAGAR R. NO. 3",874,425,0,1299,423,212,0,635,596,0,74,480,17,21,1,26,1,6,0,0,0,2,1,1,0,3,0,0,0,0,0,0,0,1,1,635
368,"MAHRSHI BAL VIDHYA MANDIR MAHRSHI NAGAR R. NO. 4",305,189,0,494,181,90,0,271,263,0,42,184,8,25,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,271
369,"PRY. PATH. BHANGEL R. NO. 1",959,571,0,1530,510,333,0,843,823,0,130,592,13,52,1,41,0,2,0,0,0,4,1,2,2,2,0,0,0,0,0,0,0,0,1,843
370,"PRY. PATH. BHANGEL R. NO. 2",1059,595,0,1654,552,288,0,840,840,0,64,586,29,80,0,44,2,6,2,1,0,6,1,1,1,10,1,0,0,1,2,1,0,0,2,840
371,"PRY. PATH. BHANGEL R. NO. 3",951,603,0,1554,499,309,0,808,808,0,127,561,13,46,0,36,0,6,0,0,0,4,0,0,1,2,2,3,2,1,1,2,0,0,1,808
372,"PRY. PATH. BHANGEL R. NO. 4",1014,573,0,1587,532,269,0,801,800,0,85,587,21,39,0,43,0,5,0,0,1,4,1,0,1,5,1,2,0,0,0,3,1,0,2,801
373,"NOIDA KANYA INTER COLLEGE BHANGEL BEGAMPUR R.NO. 1",1012,652,0,1664,579,359,0,938,840,0,103,716,20,40,0,35,0,5,0,0,0,6,0,0,0,5,0,2,1,0,0,1,1,1,2,938
374,"NOIDA KANYA I.C. BHANGEL BEGAMPUR R.NO. 2",945,529,0,1474,495,263,0,758,750,0,81,571,23,34,1,31,0,3,0,0,1,8,0,0,0,3,0,1,0,0,0,0,0,0,1,758
375,"NOIDA KANYA I.C. BHANGEL BEGAMPUR R.NO. 3",971,587,0,1558,568,286,0,854,854,0,87,613,20,81,0,33,0,8,0,1,1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,854
376,"NOIDA KANYA I.C. BHANGEL BEGAMPUR R.NO. 4",984,619,0,1603,541,312,0,853,850,0,79,666,13,56,0,31,0,0,0,0,0,3,0,0,1,2,0,0,0,1,0,1,0,0,0,853
